id,ord_in_trial,start_time,stop_time,trial_id,x,y,image_index,image_path
930,3,479.36485,479.53785,184,9.842259830717156,5.816553036376266,451.0,Stimuli/b26c5220abbc1f153327b62268ca9813.png
931,4,479.57085,480.45285,184,-0.7768357312607127,6.2745059711095275,451.0,Stimuli/b26c5220abbc1f153327b62268ca9813.png
932,0,481.005925,481.182925,185,-2.7820873085834434,6.985625915219034,197.0,Stimuli/75bacc0ffb5adb6445e1209f0cb2d254.png
933,1,481.234925,481.332925,185,-1.0714068697255963,1.7203921418916923,197.0,Stimuli/75bacc0ffb5adb6445e1209f0cb2d254.png
934,2,481.378925,481.439925,185,-4.096381573642468,4.988811260915699,197.0,Stimuli/75bacc0ffb5adb6445e1209f0cb2d254.png
935,3,481.492925,481.604925,185,2.4657242733028797,0.8189461558398448,197.0,Stimuli/75bacc0ffb5adb6445e1209f0cb2d254.png
936,4,481.641925,481.830925,185,3.9146417703049843,1.1245538301412286,197.0,Stimuli/75bacc0ffb5adb6445e1209f0cb2d254.png
937,5,481.865925,482.276925,185,4.779883173211157,0.14652294355752496,197.0,Stimuli/75bacc0ffb5adb6445e1209f0cb2d254.png
938,0,483.451575,483.734575,186,-1.316790944246434,2.301118898422674,854.0,Stimuli/8ee3ad9fbb23b4a1ed6df0f7cfbf36fa.png
939,1,483.782575,483.895575,186,3.30472759931728,2.5946239253009837,854.0,Stimuli/8ee3ad9fbb23b4a1ed6df0f7cfbf36fa.png
940,2,483.934575,484.292575,186,7.186322021706147,-2.2951309240481037,854.0,Stimuli/8ee3ad9fbb23b4a1ed6df0f7cfbf36fa.png
941,0,484.948,485.253,187,-12.312523385176029,-2.1754207532281966,694.0,Stimuli/e563d2e8d4925cfb0d6a5a5068674567.png
942,1,485.416,485.62199999999996,187,-1.8032953942384635,-0.5421047000508701,694.0,Stimuli/e563d2e8d4925cfb0d6a5a5068674567.png
943,0,486.31609999999995,486.6731,188,-1.3173996597907094,1.0474895797975659,714.0,Stimuli/1bb8896c256d3035372481e654e04f4d.png
944,1,486.72309999999993,486.84509999999995,188,6.892215056926686,0.2468319397124657,714.0,Stimuli/1bb8896c256d3035372481e654e04f4d.png
945,2,486.87909999999994,487.0601,188,8.46272038173044,-1.729573236079485,714.0,Stimuli/1bb8896c256d3035372481e654e04f4d.png
946,3,487.10609999999997,487.23209999999995,188,7.037468582235661,6.011543392521893,714.0,Stimuli/1bb8896c256d3035372481e654e04f4d.png
947,4,487.26509999999996,487.34409999999997,188,6.961116659608966,8.151652342524425,714.0,Stimuli/1bb8896c256d3035372481e654e04f4d.png
948,5,487.39009999999996,487.53209999999996,188,-1.1512266178083412,8.172563040810582,714.0,Stimuli/1bb8896c256d3035372481e654e04f4d.png
949,0,488.7858,488.91679999999997,189,-2.8973542557067486,2.4122989631925664,293.0,Stimuli/995b3d6d83bc191ed4f2e195ba1e46a3.png
950,1,488.9608,489.1118,189,-1.2856649976321142,1.8103538236623542,293.0,Stimuli/995b3d6d83bc191ed4f2e195ba1e46a3.png
951,2,489.1588,489.3798,189,-0.4991459880293642,-3.4229243284566544,293.0,Stimuli/995b3d6d83bc191ed4f2e195ba1e46a3.png
952,3,489.4158,489.8198,189,0.5417007645615938,-4.365564682651595,293.0,Stimuli/995b3d6d83bc191ed4f2e195ba1e46a3.png
953,0,491.237675,491.54267500000003,190,-1.9370695436520564,-1.1580816384058767,938.0,Stimuli/bbb2b8692fe0780ee4b696e306ad7a05.png
954,1,491.576675,491.86967500000003,190,2.3607859737303483,-2.758459023217667,938.0,Stimuli/bbb2b8692fe0780ee4b696e306ad7a05.png
955,0,492.5942,492.8702,191,-1.233300867234737,1.7807566508800248,393.0,Stimuli/dc610f3891f61d32fea0fb2adc2931ca.png
956,1,492.9282,493.0562,191,1.6780207069738533,-0.6637775178926097,393.0,Stimuli/dc610f3891f61d32fea0fb2adc2931ca.png
957,2,493.0952,493.7342,191,0.5196233584915696,-1.2330019361766191,393.0,Stimuli/dc610f3891f61d32fea0fb2adc2931ca.png
958,3,493.7652,493.9162,191,0.42167873913278114,-0.7137557455472426,393.0,Stimuli/dc610f3891f61d32fea0fb2adc2931ca.png
959,4,493.9622,494.0372,191,1.5443794037904033,2.824759295902562,393.0,Stimuli/dc610f3891f61d32fea0fb2adc2931ca.png
960,0,495.05415,495.36615,192,1.3149809164448345,0.37046468897664464,593.0,Stimuli/ca40cc577cd1ec2709a706efebdf1842.png
961,1,495.40515,495.55615,192,1.9769356137900238,-1.5407827038405626,593.0,Stimuli/ca40cc577cd1ec2709a706efebdf1842.png
962,2,495.60715,496.09315,192,-1.8458762109836255,-8.054969530420479,593.0,Stimuli/ca40cc577cd1ec2709a706efebdf1842.png
963,3,496.12515,496.52615,192,-1.4056010833215908,-9.342033324935144,593.0,Stimuli/ca40cc577cd1ec2709a706efebdf1842.png
964,4,496.55915,496.76115,192,-1.9282144016614455,-8.000467487950667,593.0,Stimuli/ca40cc577cd1ec2709a706efebdf1842.png
965,0,497.4991,497.6611,193,19.306782047318574,-10.477255076109289,354.0,Stimuli/6f7b778e42958f36a233db42219a264d.png
966,0,498.737825,498.800825,194,3.5551230161368714,-1.2839837445768463,253.0,Stimuli/d03853fbbba0f0a0a5f8f08fffe1e617.png
967,1,498.853825,499.057825,194,-3.883533351775302,-0.9343957655084847,253.0,Stimuli/d03853fbbba0f0a0a5f8f08fffe1e617.png
968,2,499.093825,499.51982499999997,194,-8.490053941494843,-0.01220536793368046,253.0,Stimuli/d03853fbbba0f0a0a5f8f08fffe1e617.png
969,3,499.56582499999996,499.708825,194,-7.502818814161134,9.290286394825921,253.0,Stimuli/d03853fbbba0f0a0a5f8f08fffe1e617.png
970,4,499.753825,499.966825,194,-8.581916884816962,-0.35348115544966796,253.0,Stimuli/d03853fbbba0f0a0a5f8f08fffe1e617.png
971,5,500.013825,500.313825,194,1.0084527021510088,4.385195639992025,253.0,Stimuli/d03853fbbba0f0a0a5f8f08fffe1e617.png
972,6,500.36382499999996,500.60882499999997,194,-7.903834533717814,0.40822596506255304,253.0,Stimuli/d03853fbbba0f0a0a5f8f08fffe1e617.png
973,0,501.17155,501.20355,195,-7.75315772398197,4.4431361947267245,438.0,Stimuli/af454a6a3fe393534324cdd30176ee4d.png
974,1,501.25255000000004,501.50255000000004,195,-5.462571102183096,2.111620793921772,438.0,Stimuli/af454a6a3fe393534324cdd30176ee4d.png
975,2,501.55055000000004,501.71355,195,-1.0192040910315678,0.3142302358144535,438.0,Stimuli/af454a6a3fe393534324cdd30176ee4d.png
976,3,501.76155,501.90655000000004,195,-5.566295647643712,4.99918723532636,438.0,Stimuli/af454a6a3fe393534324cdd30176ee4d.png
977,4,501.93455,502.18155,195,-6.038802930682041,4.107775000949857,438.0,Stimuli/af454a6a3fe393534324cdd30176ee4d.png
978,5,502.23455,502.38555,195,-0.8646665265223792,0.11888065231645537,438.0,Stimuli/af454a6a3fe393534324cdd30176ee4d.png
979,0,503.73415,503.93615,196,-1.742144622814189,3.9512710907731745,920.0,Stimuli/669ae42e7facf076a6baa57c2024e2ef.png
980,1,503.97315,504.17015,196,-2.128977109630952,1.7031999139929357,920.0,Stimuli/669ae42e7facf076a6baa57c2024e2ef.png
981,2,504.22715,504.33214999999996,196,1.513762287147149,-3.995294608034299,920.0,Stimuli/669ae42e7facf076a6baa57c2024e2ef.png
982,3,504.37814999999995,504.56415,196,-1.3266368310744387,0.9769891603599483,920.0,Stimuli/669ae42e7facf076a6baa57c2024e2ef.png
983,4,504.62615,505.14615,196,-5.953173595847892,-5.499901405965847,920.0,Stimuli/669ae42e7facf076a6baa57c2024e2ef.png
984,5,505.19714999999997,505.33515,196,-2.3233420342847393,0.20901466836359653,920.0,Stimuli/669ae42e7facf076a6baa57c2024e2ef.png
985,0,506.151825,506.365825,197,0.23488832638981327,2.470862871218226,468.0,Stimuli/a0b3a2eac36f1c94befaee4858c201a5.png
986,1,506.403825,506.535825,197,-2.412810670903662,4.637946953584528,468.0,Stimuli/a0b3a2eac36f1c94befaee4858c201a5.png
987,2,506.58282499999996,506.71782499999995,197,-10.027226366240585,1.1736064262533237,468.0,Stimuli/a0b3a2eac36f1c94befaee4858c201a5.png
988,3,506.763825,506.927825,197,-5.164078427756717,-5.231293493697908,468.0,Stimuli/a0b3a2eac36f1c94befaee4858c201a5.png
989,4,506.975825,507.50382499999995,197,-10.14406148585555,0.6758697531499039,468.0,Stimuli/a0b3a2eac36f1c94befaee4858c201a5.png
990,0,508.51655,508.76055,198,-8.116241536406193,2.726406184167054,117.0,Stimuli/50452df074d214be63c23be7f0c0e7da.png
991,1,508.81955,508.91955,198,-0.3095564842115458,0.2569114985288594,117.0,Stimuli/50452df074d214be63c23be7f0c0e7da.png
992,2,508.96555,509.51255,198,-0.5924754869832564,-5.297060447321581,117.0,Stimuli/50452df074d214be63c23be7f0c0e7da.png
993,3,509.55355,509.64955,198,-0.8746470899428137,-6.6241646657863,117.0,Stimuli/50452df074d214be63c23be7f0c0e7da.png
994,0,510.965575,511.015575,199,-2.8460904914069634,-7.614512783170962,46.0,Stimuli/9f1f8a8a91f2ecf63c3f17e8ff684ad9.png
995,1,511.059575,511.259575,199,-2.6510087257331922,-1.687295152157396,46.0,Stimuli/9f1f8a8a91f2ecf63c3f17e8ff684ad9.png
996,2,511.299575,512.323575,199,2.091380772629401,2.0584876936033143,46.0,Stimuli/9f1f8a8a91f2ecf63c3f17e8ff684ad9.png
997,3,512.364575,512.648575,199,2.140260037227164,2.2065311630174524,46.0,Stimuli/9f1f8a8a91f2ecf63c3f17e8ff684ad9.png
998,4,512.693575,512.772575,199,21.0,-16.0,46.0,Stimuli/9f1f8a8a91f2ecf63c3f17e8ff684ad9.png
999,0,513.365025,513.478025,200,0.7527237977717314,1.7382840990989918,667.0,Stimuli/04cef7ea41f28900cc4d7975dc0a5609.png
1000,1,513.5250249999999,513.6690249999999,200,-0.8314465261573791,0.5586686646330425,667.0,Stimuli/04cef7ea41f28900cc4d7975dc0a5609.png
1001,2,513.710025,513.8180249999999,200,-3.189849581057882,1.7607262868897107,667.0,Stimuli/04cef7ea41f28900cc4d7975dc0a5609.png
1002,3,513.855025,514.027025,200,-3.613150245741252,2.9160454380041294,667.0,Stimuli/04cef7ea41f28900cc4d7975dc0a5609.png
1003,4,514.057025,514.286025,200,-3.624531040826746,3.500635879483371,667.0,Stimuli/04cef7ea41f28900cc4d7975dc0a5609.png
1004,5,514.3080249999999,514.6120249999999,200,-3.8477018546206985,3.785333154524602,667.0,Stimuli/04cef7ea41f28900cc4d7975dc0a5609.png
1005,0,515.65855,516.22555,201,-3.0127508484910486,2.9524783135021253,754.0,Stimuli/73be328ba71eaaf173a44c9e949ced4a.png
1006,1,516.2665499999999,516.4205499999999,201,-4.014199714203618,-2.836146295295032,754.0,Stimuli/73be328ba71eaaf173a44c9e949ced4a.png
1007,2,516.45755,517.51755,201,-11.900040732655402,-6.412453501935261,754.0,Stimuli/73be328ba71eaaf173a44c9e949ced4a.png
1008,0,518.112325,518.2853250000001,202,-10.618216235164914,6.68529934917036,847.0,Stimuli/281b991942c1fe6fddd1a461d9db86c4.png
1009,1,518.345325,518.441325,202,-9.246787892123008,-0.4329677958752316,847.0,Stimuli/281b991942c1fe6fddd1a461d9db86c4.png
1010,2,518.4823250000001,518.671325,202,-5.24346685529641,2.427910526305964,847.0,Stimuli/281b991942c1fe6fddd1a461d9db86c4.png
1011,3,518.7213250000001,518.854325,202,-5.049469393212491,-6.9904236833834705,847.0,Stimuli/281b991942c1fe6fddd1a461d9db86c4.png
1012,4,518.9093250000001,519.1543250000001,202,6.892207764198557,1.0585238893340911,847.0,Stimuli/281b991942c1fe6fddd1a461d9db86c4.png
1013,5,519.2033250000001,519.3603250000001,202,4.060475817739034,-5.236955249479842,847.0,Stimuli/281b991942c1fe6fddd1a461d9db86c4.png
1014,6,519.396325,519.6973250000001,202,2.089668983005807,-5.387156856114277,847.0,Stimuli/281b991942c1fe6fddd1a461d9db86c4.png
1015,0,520.56755,520.85655,203,-4.201919583375628,1.3848481984232959,864.0,Stimuli/f9c8a2ff6964732c070f3561f0969005.png
1016,0,521.9438,522.5218,204,-1.577093440613183,1.9041826511700262,957.0,Stimuli/a8cfc34aed2d026f9bb7ed999b84a0dd.png
1017,1,522.7208,522.8318,204,21.0,-16.0,957.0,Stimuli/a8cfc34aed2d026f9bb7ed999b84a0dd.png
1018,0,523.52665,523.80765,205,-2.379804183405003,1.409985116791169,673.0,Stimuli/c481b4eadd94b0a2bb2d370c8e1f0493.png
1019,1,523.85865,523.97565,205,2.2724191938330853,-1.7056319630321997,673.0,Stimuli/c481b4eadd94b0a2bb2d370c8e1f0493.png
1020,2,524.02765,524.17765,205,-3.367867660251799,-7.0394787532623555,673.0,Stimuli/c481b4eadd94b0a2bb2d370c8e1f0493.png
1021,3,524.20665,524.44665,205,-3.963719752978153,-7.349712972139737,673.0,Stimuli/c481b4eadd94b0a2bb2d370c8e1f0493.png
1022,4,524.48865,524.57965,205,-3.988556188835457,-8.305924333162586,673.0,Stimuli/c481b4eadd94b0a2bb2d370c8e1f0493.png
1023,0,525.919975,526.160975,206,-4.024927572415715,-7.619107901272844,679.0,Stimuli/713801d8852f5d03f3048d9d05c1b971.png
1024,1,526.203975,526.447975,206,-2.211778180239997,4.003507908979775,679.0,Stimuli/713801d8852f5d03f3048d9d05c1b971.png
1025,2,526.481975,526.7739750000001,206,5.667590514690712,4.559481356092796,679.0,Stimuli/713801d8852f5d03f3048d9d05c1b971.png
1026,3,526.807975,526.852975,206,-1.0705485784766422,4.560586705409078,679.0,Stimuli/713801d8852f5d03f3048d9d05c1b971.png
1027,4,526.9179750000001,527.180975,206,-1.0604253469433178,4.655115679743075,679.0,Stimuli/713801d8852f5d03f3048d9d05c1b971.png
1028,5,527.2259750000001,527.277975,206,21.0,-16.0,679.0,Stimuli/713801d8852f5d03f3048d9d05c1b971.png
1029,0,527.8994,527.9374,207,-2.224332930654905,3.9799698503363348,991.0,Stimuli/55dc398c48f25da8aa76e86ec2555ab7.png
1030,1,527.9804,528.2194000000001,207,-2.9477128155368733,0.6080892555588872,991.0,Stimuli/55dc398c48f25da8aa76e86ec2555ab7.png
1031,2,528.2544,528.3924000000001,207,-2.9790449635525023,2.296982097173924,991.0,Stimuli/55dc398c48f25da8aa76e86ec2555ab7.png
1032,3,528.4414,528.5594,207,3.5384773243241203,-1.7541027818837593,991.0,Stimuli/55dc398c48f25da8aa76e86ec2555ab7.png
1033,0,531.575275,531.887275,209,-9.304546811851964,-1.897660757878395,385.0,Stimuli/5397086a3b7919eb27e1d7e2f253ae62.png
1034,1,531.931275,532.091275,209,-3.3334100679043965,-0.6230587611465657,385.0,Stimuli/5397086a3b7919eb27e1d7e2f253ae62.png
1035,2,532.137275,532.298275,209,-3.69500467713468,7.0028814531553625,385.0,Stimuli/5397086a3b7919eb27e1d7e2f253ae62.png
1036,3,532.3472750000001,532.4872750000001,209,4.292834023187314,5.459465481763342,385.0,Stimuli/5397086a3b7919eb27e1d7e2f253ae62.png
1037,4,532.533275,532.724275,209,5.397803827644863,-1.925190782707202,385.0,Stimuli/5397086a3b7919eb27e1d7e2f253ae62.png
1038,5,532.769275,532.993275,209,4.070276064939084,5.299000873660305,385.0,Stimuli/5397086a3b7919eb27e1d7e2f253ae62.png
1039,0,534.004675,534.322675,210,-2.7171121682906603,-0.3946906284560625,256.0,Stimuli/6b940937ad4b703d93585913b89d9533.png
1040,1,534.369675,534.645675,210,-6.108737634136607,-0.5952253599167825,256.0,Stimuli/6b940937ad4b703d93585913b89d9533.png
1041,2,534.6806750000001,534.816675,210,-5.559221793683324,-0.4999358744598119,256.0,Stimuli/6b940937ad4b703d93585913b89d9533.png
1042,3,534.870675,535.0076750000001,210,-7.443949253118136,-6.78710686436095,256.0,Stimuli/6b940937ad4b703d93585913b89d9533.png
1043,4,535.032675,535.436675,210,-7.0914759711560675,-7.232539301375617,256.0,Stimuli/6b940937ad4b703d93585913b89d9533.png
1044,5,535.471675,535.619675,210,-6.756727112266218,-7.708864953080976,256.0,Stimuli/6b940937ad4b703d93585913b89d9533.png
1045,0,536.446525,536.791525,211,-4.2903474071099446,0.08465310988520941,838.0,Stimuli/d9128cbb9bdc045ee903d58c3286c408.png
1046,1,536.8325249999999,536.898525,211,-4.650300038545698,-1.6909197729882066,838.0,Stimuli/d9128cbb9bdc045ee903d58c3286c408.png
1047,2,536.935525,537.0575249999999,211,-6.069106585283801,-1.0286026108378579,838.0,Stimuli/d9128cbb9bdc045ee903d58c3286c408.png
1048,3,537.109525,537.355525,211,1.8366544538272684,-5.4331784972990835,838.0,Stimuli/d9128cbb9bdc045ee903d58c3286c408.png
1049,4,537.367525,537.9675249999999,211,2.293524762856069,-6.191358152162527,838.0,Stimuli/d9128cbb9bdc045ee903d58c3286c408.png
1050,0,538.9558000000001,539.2018,212,-1.6831975410144184,0.3407395228461,222.0,Stimuli/10bd1720af77930d6afe20174d2073d2.png
1051,1,539.2428000000001,539.4278,212,2.327582028166148,-1.703721518472392,222.0,Stimuli/10bd1720af77930d6afe20174d2073d2.png
1052,2,539.4718,539.6118,212,-2.759316452927779,2.487727842267869,222.0,Stimuli/10bd1720af77930d6afe20174d2073d2.png
1053,3,539.6578000000001,540.0708000000001,212,3.8549256639312883,10.11033993163396,222.0,Stimuli/10bd1720af77930d6afe20174d2073d2.png
1054,0,541.388225,541.654225,213,-3.115160810572325,2.8556072636212986,474.0,Stimuli/1a2ecc3e74faf6faa2a60b586be422f2.png
1055,1,541.6992250000001,541.849225,213,-0.45694089697765683,6.604216825141663,474.0,Stimuli/1a2ecc3e74faf6faa2a60b586be422f2.png
1056,2,541.9012250000001,542.032225,213,3.5699072733769643,0.784338549312444,474.0,Stimuli/1a2ecc3e74faf6faa2a60b586be422f2.png
1057,3,542.081225,542.210225,213,7.401735022246812,9.655826732456145,474.0,Stimuli/1a2ecc3e74faf6faa2a60b586be422f2.png
1058,4,542.240225,542.330225,213,6.212557878454442,9.91742246577388,474.0,Stimuli/1a2ecc3e74faf6faa2a60b586be422f2.png
1059,5,542.375225,542.553225,213,0.23860673095715632,7.1300894899994685,474.0,Stimuli/1a2ecc3e74faf6faa2a60b586be422f2.png
1060,0,543.7899,544.1188999999999,214,-4.130176640882422,1.2328841322590458,818.0,Stimuli/a1adaa3a65761aecc09c3a526b2bc442.png
1061,1,544.1619,544.2909,214,-0.448065326053782,-1.0012847585287385,818.0,Stimuli/a1adaa3a65761aecc09c3a526b2bc442.png
1062,2,544.3379,544.5339,214,-9.260862910116725,0.8010168195553271,818.0,Stimuli/a1adaa3a65761aecc09c3a526b2bc442.png
1063,3,544.5849,544.7749,214,-0.8241369726505642,-1.7102685281360048,818.0,Stimuli/a1adaa3a65761aecc09c3a526b2bc442.png
1064,4,544.8179,544.9139,214,0.270773077757687,-7.177445484293486,818.0,Stimuli/a1adaa3a65761aecc09c3a526b2bc442.png
1065,0,546.242,546.564,215,-0.7752777999200898,-1.7933670845381424,939.0,Stimuli/261064a38e2a686e4f8d46671eae307f.png
1066,1,546.607,546.919,215,-2.127127848370903,-0.42842257121312655,939.0,Stimuli/261064a38e2a686e4f8d46671eae307f.png
1067,2,546.954,547.5709999999999,215,-1.6343598424341956,-1.0433663422679886,939.0,Stimuli/261064a38e2a686e4f8d46671eae307f.png
1068,0,548.689875,548.891875,216,-5.277924609794089,0.40670993355887775,713.0,Stimuli/14cbd5430d7223fceb6b0d608f85097c.png
1069,1,548.931875,549.034875,216,-1.8526995451960793,0.10063759024003081,713.0,Stimuli/14cbd5430d7223fceb6b0d608f85097c.png
1070,2,549.061875,549.377875,216,-1.2718535064856658,2.2569079626910544,713.0,Stimuli/14cbd5430d7223fceb6b0d608f85097c.png
1071,3,549.613875,549.789875,216,-10.952988820621371,-1.4597772770559125,713.0,Stimuli/14cbd5430d7223fceb6b0d608f85097c.png
1072,0,551.1269,551.1919,217,-15.149352615821769,8.69805643675576,232.0,Stimuli/0e50a1872c6281d3da979d11f6ffc593.png
1073,1,551.2549,551.4698999999999,217,-3.4992552580787186,1.2065532357507334,232.0,Stimuli/0e50a1872c6281d3da979d11f6ffc593.png
1074,2,551.5069,551.6879,217,-7.214367757226465,4.106741034434949,232.0,Stimuli/0e50a1872c6281d3da979d11f6ffc593.png
1075,3,551.7348999999999,551.8629,217,0.6547576609117689,9.31268983192809,232.0,Stimuli/0e50a1872c6281d3da979d11f6ffc593.png
1076,4,551.9099,552.2248999999999,217,-6.741940738386619,4.0447351847996424,232.0,Stimuli/0e50a1872c6281d3da979d11f6ffc593.png
1077,5,552.2719,552.5099,217,1.6300666696836932,1.497138034613539,232.0,Stimuli/0e50a1872c6281d3da979d11f6ffc593.png
1078,0,553.5818,553.8968000000001,218,-6.615892401411957,4.717358254327122,16.0,Stimuli/e33827804f50ce0fb78792119fed7f82.png
1079,1,553.9348,554.0328000000001,218,-1.0206910647526637,1.2764141714913326,16.0,Stimuli/e33827804f50ce0fb78792119fed7f82.png
1080,2,554.0758000000001,554.5748000000001,218,-9.171332837448535,1.9331995529288708,16.0,Stimuli/e33827804f50ce0fb78792119fed7f82.png
1081,3,554.6168,554.7578000000001,218,-6.030706497147826,-5.25282767873547,16.0,Stimuli/e33827804f50ce0fb78792119fed7f82.png
1082,4,554.7998,555.4728,218,-8.688215980416256,1.1221631050910497,16.0,Stimuli/e33827804f50ce0fb78792119fed7f82.png
1083,0,556.023175,556.155175,219,-7.639325451756315,5.616276696206924,828.0,Stimuli/b6e9fdf5cfbd93b166a2438bc9fb54b0.png
1084,1,556.215175,556.306175,219,-5.062411094770288,3.3679879828741357,828.0,Stimuli/b6e9fdf5cfbd93b166a2438bc9fb54b0.png
1085,2,556.361175,556.5111750000001,219,-1.863098571205752,0.7152132734589552,828.0,Stimuli/b6e9fdf5cfbd93b166a2438bc9fb54b0.png
1086,3,556.5511750000001,556.6661750000001,219,0.09475029072100787,-0.3828816358616443,828.0,Stimuli/b6e9fdf5cfbd93b166a2438bc9fb54b0.png
1087,4,556.706175,557.178175,219,-1.5799200869593486,0.6222066082762666,828.0,Stimuli/b6e9fdf5cfbd93b166a2438bc9fb54b0.png
1088,5,557.215175,557.793175,219,0.043212256949216404,-0.6346308246005958,828.0,Stimuli/b6e9fdf5cfbd93b166a2438bc9fb54b0.png
1089,0,558.4806,558.5606,220,1.3452167844121046,1.404351520040731,635.0,Stimuli/18eecbf7a5e3cc371bd8969e2950a806.png
1090,1,558.6025999999999,558.8306,220,-0.9236293048766707,0.020586636885726418,635.0,Stimuli/18eecbf7a5e3cc371bd8969e2950a806.png
1091,2,558.8606,559.4016,220,0.19035060869000447,1.154525997443738,635.0,Stimuli/18eecbf7a5e3cc371bd8969e2950a806.png
1092,3,559.4226,560.0545999999999,220,1.2234747267659265,0.6185756071505607,635.0,Stimuli/18eecbf7a5e3cc371bd8969e2950a806.png
1093,0,560.940325,561.249325,221,-1.6661362251144396,2.4193169931136667,890.0,Stimuli/d227e90d3aedc74b2d0f6d99a8be04b8.png
1094,1,561.287325,561.4283250000001,221,1.0733104497814703,0.06302607967750909,890.0,Stimuli/d227e90d3aedc74b2d0f6d99a8be04b8.png
1095,2,561.473325,561.632325,221,8.206684704854155,1.2005895293780842,890.0,Stimuli/d227e90d3aedc74b2d0f6d99a8be04b8.png
1096,3,561.6743250000001,561.8183250000001,221,12.35095912569855,7.774173432314681,890.0,Stimuli/d227e90d3aedc74b2d0f6d99a8be04b8.png
1097,4,561.864325,562.1313250000001,221,1.091002342732103,8.958692693848354,890.0,Stimuli/d227e90d3aedc74b2d0f6d99a8be04b8.png
1098,5,562.176325,562.387325,221,8.174572404013253,1.9957650658813606,890.0,Stimuli/d227e90d3aedc74b2d0f6d99a8be04b8.png
1099,0,563.3983,563.9223,222,-1.8332536159836457,0.5132551746530576,331.0,Stimuli/908e71c445cb502dc6b2bd37d100bef8.png
1100,1,563.9633,563.9983,222,21.0,-16.0,331.0,Stimuli/908e71c445cb502dc6b2bd37d100bef8.png
1101,2,564.0403,564.1022999999999,222,2.1086132669523057,5.233453979378802,331.0,Stimuli/908e71c445cb502dc6b2bd37d100bef8.png
1102,3,564.1433,564.2613,222,21.0,-16.0,331.0,Stimuli/908e71c445cb502dc6b2bd37d100bef8.png
1103,0,564.953125,565.258125,223,-0.3957907634384237,3.2651482684295887,13.0,Stimuli/fd849e551a0906f891504d62735c16d0.png
1104,1,565.295125,565.414125,223,-0.6213992192157115,0.481863346218694,13.0,Stimuli/fd849e551a0906f891504d62735c16d0.png
1105,2,565.466125,565.671125,223,-12.455901937120387,-0.8837039157452533,13.0,Stimuli/fd849e551a0906f891504d62735c16d0.png
1106,3,565.722125,565.903125,223,-6.578352890734468,9.225481546745353,13.0,Stimuli/fd849e551a0906f891504d62735c16d0.png
1107,0,567.39645,567.9644499999999,224,-12.042409055990287,-0.8713249006321353,645.0,Stimuli/040ed2f1fdc0e22ca5eef116bf81230d.png
1108,0,568.619925,568.677925,225,-5.057326862850516,1.7548315947794306,553.0,Stimuli/ce2b3d19b2d3116b2821d16a5873a47a.png
1109,1,568.7319249999999,568.9289249999999,225,0.6502768499538355,3.9790936361548956,553.0,Stimuli/ce2b3d19b2d3116b2821d16a5873a47a.png
1110,2,568.966925,569.0779249999999,225,3.600541893025286,3.24465238869367,553.0,Stimuli/ce2b3d19b2d3116b2821d16a5873a47a.png
1111,3,569.1219249999999,569.7569249999999,225,-3.6728107865992174,-1.9683246089728126,553.0,Stimuli/ce2b3d19b2d3116b2821d16a5873a47a.png
1112,4,569.7899249999999,569.951925,225,-3.5323692802630893,-3.692418019857833,553.0,Stimuli/ce2b3d19b2d3116b2821d16a5873a47a.png
1113,5,569.9819249999999,570.494925,225,-4.143049910428732,-2.2594426943903905,553.0,Stimuli/ce2b3d19b2d3116b2821d16a5873a47a.png
1114,0,571.0736,571.3476,226,-4.304292299095865,3.405947647919112,40.0,Stimuli/aec1b7f9d2f671b9cfbc0fa61f0fc9a0.png
1115,1,571.4006,571.4906000000001,226,-0.24371877681927676,-2.4991734077249177,40.0,Stimuli/aec1b7f9d2f671b9cfbc0fa61f0fc9a0.png
1116,2,571.5266,571.6856,226,1.5294995224774777,-3.359550158903642,40.0,Stimuli/aec1b7f9d2f671b9cfbc0fa61f0fc9a0.png
1117,3,571.7376,571.8526,226,-7.081943707000939,-5.918073989334612,40.0,Stimuli/aec1b7f9d2f671b9cfbc0fa61f0fc9a0.png
1118,4,571.8826,572.1576,226,-7.155509649378111,-5.352606152709746,40.0,Stimuli/aec1b7f9d2f671b9cfbc0fa61f0fc9a0.png
1119,5,572.1956,572.2816,226,-7.574979618956379,-6.628688763521937,40.0,Stimuli/aec1b7f9d2f671b9cfbc0fa61f0fc9a0.png
1120,6,572.3186000000001,572.5736,226,-7.04939939701797,-5.137096968452873,40.0,Stimuli/aec1b7f9d2f671b9cfbc0fa61f0fc9a0.png
1121,7,572.6156000000001,572.8456000000001,226,-7.851239476071362,-7.238537893802356,40.0,Stimuli/aec1b7f9d2f671b9cfbc0fa61f0fc9a0.png
1122,0,573.538625,573.8016250000001,227,-8.542479960415799,-3.43208776933792,125.0,Stimuli/06248ddf3cb9e829daddf8743fe613af.png
1123,0,574.771175,575.089175,228,0.006295756410648803,0.9272092404449407,327.0,Stimuli/22cb0a187ed26cd57706f21a8ddc61d8.png
1124,1,575.1531749999999,575.363175,228,-4.93018681572089,0.5560672075919445,327.0,Stimuli/22cb0a187ed26cd57706f21a8ddc61d8.png
1125,2,575.416175,575.897175,228,-7.538113644896369,-7.196971747997173,327.0,Stimuli/22cb0a187ed26cd57706f21a8ddc61d8.png
